Longitude,Latitude,date,tmin,tmax,prec,rhmax,rhmin,wind,rad
12.44986,45.64986,9/17/2009,15.67,24.52,0,99,72,3.611111111,12.417
12.44986,45.64986,9/18/2009,15.05,26.24,0,99,67,3.298611111,10.358
12.44986,45.64986,9/19/2009,15.22,26.53,0,91,50,3.356481481,16.469
12.44986,45.64986,9/20/2009,15.47,28.09,0,86,50,4.756944444,16.746
12.44986,45.64986,9/21/2009,14.93,27.3,0,82,45,4.780092593,15.062
12.44986,45.64986,9/22/2009,13.27,27.59,0,83,41,3.75,16.445
12.44986,45.64986,9/23/2009,12.96,27.5,0,86,40,3.946759259,16.318
12.44986,45.64986,9/24/2009,12.63,27.75,0,86,42,3.831018519,16.069
12.44986,45.64986,9/25/2009,13.19,26.77,0,83,50,3.136574074,13.764
12.44986,45.64986,9/26/2009,13.53,25.61,0,72,43,5,16.345
12.44986,45.64986,9/27/2009,11.92,25.06,0,78,43,5.532407407,14.792
12.44986,45.64986,9/28/2009,11.95,26.27,0,86,45,3.854166667,14.865
12.44986,45.64986,9/29/2009,12.69,26.8,0,98,58,3.738425926,13.911
12.44986,45.64986,9/30/2009,12.56,25.84,0,98,60,3.377777778,10.82
12.44986,45.64986,10/1/2009,13.99,26.13,0,99,82,2.916666667,4.287
12.44986,45.64986,10/2/2009,14.05,24.06,0,99,56,4.039351852,13.895
12.44986,45.64986,10/3/2009,11.58,22.73,0,90,50,4.039351852,14.547
12.44986,45.64986,10/4/2009,8.79,23.32,0,93,54,3.333333333,13.574
12.44986,45.64986,10/5/2009,12.62,24.52,0,99,76,2.592592593,4.071
12.44986,45.64986,10/6/2009,14.64,24.55,0,99,70,2.881944444,6.596
12.44986,45.64986,10/7/2009,14.54,25.36,0,99,76,2.349537037,6.616
12.44986,45.64986,10/8/2009,14.32,24.91,0,99,80,1.284722222,4.051
12.44986,45.64986,10/9/2009,14.3,23.63,3.8,99,73,2.24537037,6.444
12.44986,45.64986,10/10/2009,13.2,22.13,4.7,99,68,2.303240741,7.14
12.44986,45.64986,10/11/2009,12.19,23.37,0,99,55,2.847222222,13.68
12.44986,45.64986,10/12/2009,9.46,20.34,6.5,99,48,3.136574074,5.049
12.44986,45.64986,10/13/2009,5.29,18.82,0,91,23,3.402777778,13.952
12.44986,45.64986,10/14/2009,2.96,15.2,0,88,23,3.229166667,11.661
12.44986,45.64986,10/15/2009,1.8,14.41,0,89,30,3.310185185,13.441
12.44986,45.64986,10/16/2009,1.75,14.64,0,81,36,3.483796296,13.129
12.44986,45.64986,10/17/2009,2.54,15.91,0,83,41,4.525462963,11.808
12.44986,45.64986,10/18/2009,3.78,15.22,0,87,45,3.969907407,11.237
12.44986,45.64986,10/19/2009,2.36,14.42,0,90,40,2.303240741,12.892
12.44986,45.64986,10/20/2009,0.45,13.62,0,85,54,3.263888889,6.772
12.44986,45.64986,10/21/2009,5.49,13.59,7.7,98,52,2.962962963,6.373
12.44986,45.64986,10/22/2009,8.37,15.24,21.6,99,97,3.506944444,1.235
12.44986,45.64986,10/23/2009,7.56,17.71,17,99,56,3.240740741,7.273
12.44986,45.64986,10/24/2009,10.32,20.11,5.2,98,50,2.349537037,7.043
12.44986,45.64986,10/25/2009,7.43,20.99,0,84,48,4.259259259,10.109
12.44986,45.64986,10/26/2009,7.05,20.27,0,90,59,5.05787037,10.405
12.44986,45.64986,10/27/2009,7.06,19.95,0,90,40,3.831018519,10.738
12.44986,45.64986,10/28/2009,6.57,18.53,0,90,48,3.472222222,10.247
12.44986,45.64986,10/29/2009,7.01,18.44,0,83,47,3.773148148,10.254
12.44986,45.64986,10/30/2009,5.36,16.74,0,85,55,4.502314815,7.425
12.44986,45.64986,10/31/2009,3.12,14.72,0,78,41,5.188888889,10.209
12.44986,45.64986,11/1/2009,0.99,14.32,0,82,42,4.050925926,10.092
12.44986,45.64986,11/2/2009,3.09,11.57,16.6,98,74,5.324074074,0.919
12.44986,45.64986,11/3/2009,3.83,12.27,8.7,94,63,4.31712963,4.171
12.44986,45.64986,11/4/2009,3.36,10.84,3.7,98,77,5.243055556,1.713
12.44986,45.64986,11/5/2009,4.05,14.04,4.4,86,57,5.046296296,7.019
12.44986,45.64986,11/6/2009,6.09,11.72,6.2,96,78,6.458333333,2.253
12.44986,45.64986,11/7/2009,4.2,13.18,0,98,78,2.881944444,3.663
12.44986,45.64986,11/8/2009,5.89,12.88,8.1,97,64,6.296296296,2.282
12.44986,45.64986,11/9/2009,6.38,12.26,12.4,98,80,5.25462963,3.733
12.44986,45.64986,11/10/2009,5.34,15.65,0,97,52,2.638888889,8.387
12.44986,45.64986,11/11/2009,3.27,14.71,0,97,49,3.622685185,8.593
12.44986,45.64986,11/12/2009,1.35,13.83,0,98,59,3.726851852,8.123
12.44986,45.64986,11/13/2009,3.99,12.85,0,97,69,3.263888889,6.124
12.44986,45.64986,11/14/2009,5.76,13.56,0,97,88,1.770833333,1.03
12.44986,45.64986,11/15/2009,7.04,12.75,0,98,83,1.273148148,3.108
12.44986,45.64986,11/16/2009,8.12,12.33,0,99,98,1.122685185,0.752
12.44986,45.64986,11/17/2009,8.03,12.33,0,99,98,0.625,0.992
12.44986,45.64986,11/18/2009,6.98,13.2,0,99,92,1.203703704,2.378
12.44986,45.64986,11/19/2009,6.95,13.78,0,98,83,1.516203704,1.526
12.44986,45.64986,11/20/2009,5.63,13.1,0,93,80,1.493055556,1.969
12.44986,45.64986,11/21/2009,5.21,12.12,0,91,80,1.956018519,1.567
12.44986,45.64986,11/22/2009,4.63,11.38,0,99,82,1.909722222,1.338
12.44986,45.64986,11/23/2009,6.83,13.44,0,98,98,1.608796296,1.393
12.44986,45.64986,11/24/2009,5.91,12.54,0,98,82,1.145833333,2.881
12.44986,45.64986,11/25/2009,4.48,11.48,0,99,83,1.018518519,1.086
12.44986,45.64986,11/26/2009,6.16,11.79,0,98,97,2.164351852,0.931
12.44986,45.64986,11/27/2009,8.1,12.29,3,99,98,1.631944444,0.874
12.44986,45.64986,11/28/2009,6.46,12.64,0,98,98,1.284722222,1.819
12.44986,45.64986,11/29/2009,5.03,13.41,12.2,98,81,2.824074074,2.895
12.44986,45.64986,11/30/2009,7.47,15,27,98,78,4.166666667,1.015
12.44986,45.64986,12/1/2009,4.24,12.74,12.6,99,77,2.476851852,3.685
12.44986,45.64986,12/2/2009,1.91,10.75,0,96,56,4.43287037,6.771
12.44986,45.64986,12/3/2009,0.96,8.54,0,90,59,3.703703704,6.224
12.44986,45.64986,12/4/2009,2.99,7.81,15.6,96,83,6.064814815,0.962
12.44986,45.64986,12/5/2009,3.15,10.18,0,86,60,5.983796296,5.807
12.44986,45.64986,12/6/2009,0.83,7.43,0,94,62,3.136574074,3.794
12.44986,45.64986,12/7/2009,2.93,8.2,5.9,98,77,2.708333333,3.755
12.44986,45.64986,12/8/2009,4.39,11.18,11.2,98,83,2.858796296,0.277
12.44986,45.64986,12/9/2009,1.79,11.81,0,98,64,2.44212963,6.194
12.44986,45.64986,12/10/2009,0.36,11.73,0,82,50,3.969907407,5.72
12.44986,45.64986,12/11/2009,-1.01,8.87,0,82,68,3.587962963,2.893
12.44986,45.64986,12/12/2009,-0.32,9.41,0,83,44,3.217592593,3.85
12.44986,45.64986,12/13/2009,0.23,6.21,0,71,52,5.196759259,5.677
12.44986,45.64986,12/14/2009,0.01,3.61,0,72,57,8.888888889,1.896
12.44986,45.64986,12/15/2009,-2.05,3.72,0,61,47,7.1875,4.926
12.44986,45.64986,12/16/2009,-3.03,3.29,0,79,56,5.138888889,3.35
12.44986,45.64986,12/17/2009,-4.28,0.82,0,71,51,6.180555556,5.263
12.44986,45.64986,12/18/2009,-5.17,1.18,0,71,48,4.803240741,5.904
12.44986,45.64986,12/19/2009,-10.29,-2.31,0,98,56,5.914351852,2.342
12.44986,45.64986,12/20/2009,-12.93,-2.56,0,85,52,4.675925926,5.934
12.44986,45.64986,12/21/2009,-8.89,-0.1,0,98,70,4.513888889,1.017
12.44986,45.64986,12/22/2009,-2.18,2.55,13,98,98,5.277777778,0.742
12.44986,45.64986,12/23/2009,0.83,7.92,15.7,98,97,3.344907407,0.636
12.44986,45.64986,12/24/2009,1.71,9.76,17.7,98,98,2.893518519,0.367
12.44986,45.64986,12/25/2009,2.82,14.13,9.8,98,75,3.657407407,1.42
12.44986,45.64986,12/26/2009,0.35,8.94,0,90,51,5.266203704,4.504
12.44986,45.64986,12/27/2009,-0.72,7.54,0,90,56,4.398148148,3.484
12.44986,45.64986,12/28/2009,-2.42,5.8,0,93,63,3.981481481,4.541
12.44986,45.64986,12/29/2009,0.66,5.35,0,96,68,3.078703704,3.863
12.44986,45.64986,12/30/2009,3.55,5.17,2.3,98,94,1.261574074,1.181
12.44986,45.64986,12/31/2009,2.83,6.94,2.9,98,75,1.944444444,0.628
12.44986,45.64986,1/1/2010,1.99,6.89,2.3,99,98,1.215277778,0.972
12.44986,45.64986,1/2/2010,-0.42,6.63,3.6,98,74,1.678240741,0.352
12.44986,45.64986,1/3/2010,-3.02,4.55,0,95,43,2.708333333,6.744
12.44986,45.64986,1/4/2010,-3.96,1.99,0,98,57,4.409722222,1.461
12.44986,45.64986,1/5/2010,0.18,2.38,3.1,97,73,6.967592593,1.96
12.44986,45.64986,1/6/2010,-0.16,5.05,2.7,98,82,5.532407407,1.445
12.44986,45.64986,1/7/2010,0.05,5.59,2.9,98,78,4.74537037,4.871
12.44986,45.64986,1/8/2010,2.64,5.82,13.3,96,75,11.00694444,0.875
12.44986,45.64986,1/9/2010,4.54,8.08,11.1,95,83,8.449074074,1.414
12.44986,45.64986,1/10/2010,2.96,9.06,0,98,89,3.831018519,2.13
12.44986,45.64986,1/11/2010,1.9,7.87,0,98,89,3.37962963,2.038
12.44986,45.64986,1/12/2010,2.26,5.56,0,98,72,4.94212963,2.924
12.44986,45.64986,1/13/2010,1.51,6.44,0,85,73,6.180555556,3.296
12.44986,45.64986,1/14/2010,0.44,6.47,0,81,69,7.627314815,4.266
12.44986,45.64986,1/15/2010,-0.58,7.09,0,78,61,7.037037037,6.969
12.44986,45.64986,1/16/2010,-1.23,6.19,0,74,51,6.701388889,7.242
12.44986,45.64986,1/17/2010,-1.68,5.22,0,94,69,3.020833333,2.912
12.44986,45.64986,1/18/2010,-2.59,6.23,0,94,58,3.611111111,6.572
12.44986,45.64986,1/19/2010,-2.41,3.26,0,98,43,3.18287037,7.262
12.44986,45.64986,1/20/2010,-3.27,3.69,0,98,57,3.310185185,7.603
12.44986,45.64986,1/21/2010,-3.03,4.04,0,95,59,4.803240741,7.809
12.44986,45.64986,1/22/2010,-1.88,4.95,0,79,58,5,5.903
12.44986,45.64986,1/23/2010,-3.07,4.12,0,83,57,5.520833333,7.723
12.44986,45.64986,1/24/2010,-5.21,1.87,0,78,63,8.275462963,5.966
12.44986,45.64986,1/25/2010,-2.5,1.42,0,69,57,9.606481481,3.406
12.44986,45.64986,1/26/2010,-2.41,3.79,0,67,56,7.118055556,2.862
12.44986,45.64986,1/27/2010,-2.95,4.91,0,62,42,8.009259259,8.432
12.44986,45.64986,1/28/2010,-5.07,6.05,0,70,43,3.530092593,5.365
12.44986,45.64986,1/29/2010,-5.52,6.01,0,98,43,3.298611111,5.659
12.44986,45.64986,1/30/2010,-2.69,5.57,2.3,98,78,2.650462963,2.164
12.44986,45.64986,1/31/2010,-3.72,4.97,2.2,98,40,2.777777778,5.539
12.44986,45.64986,2/1/2010,-6.71,5.45,0,73,40,4.108796296,9.518
12.44986,45.64986,2/2/2010,-7.04,7.7,0,74,44,3.842592593,9.517
12.44986,45.64986,2/3/2010,-4.26,8.3,0,81,48,4.247685185,7.449
12.44986,45.64986,2/4/2010,-2.05,7.54,0,86,66,3.101851852,2.707
12.44986,45.64986,2/5/2010,1.51,7.04,7.8,98,86,4.907407407,0.829
12.44986,45.64986,2/6/2010,0.72,8.48,11.6,98,75,3.321759259,2.855
12.44986,45.64986,2/7/2010,-0.83,10.72,0,98,52,3.530092593,9.99
12.44986,45.64986,2/8/2010,-2.63,7.18,0,77,53,7.24537037,10.368
12.44986,45.64986,2/9/2010,-3.18,4.07,0,81,65,4.664351852,5.03
12.44986,45.64986,2/10/2010,0.48,4.73,8.9,91,67,6.435185185,1.523
12.44986,45.64986,2/11/2010,1.52,7.35,4.6,76,60,4.270833333,2.496
12.44986,45.64986,2/12/2010,0.84,10.24,0,79,49,6.168981481,10.738
12.44986,45.64986,2/13/2010,-0.91,10.38,0,95,56,2.8125,9.538
12.44986,45.64986,2/14/2010,-1.94,10.13,0,94,48,5.578703704,11.03
12.44986,45.64986,2/15/2010,-1.87,6.92,0,76,50,4.826388889,8.821
12.44986,45.64986,2/16/2010,0.14,9.11,0,75,50,3.275462963,8.845
12.44986,45.64986,2/17/2010,2.78,10.67,2.4,86,70,3.796296296,4.217
12.44986,45.64986,2/18/2010,4.83,10.89,3.2,99,94,3.136574074,1.436
12.44986,45.64986,2/19/2010,2.26,10.09,19.5,98,98,5.358796296,0.666
12.44986,45.64986,2/20/2010,2.04,11.82,10.1,98,88,3.854166667,1.068
12.44986,45.64986,2/21/2010,-1.25,10.11,0,98,70,3.263888889,5.774
12.44986,45.64986,2/22/2010,3.27,9.44,2.3,98,83,3.229166667,1.635
12.44986,45.64986,2/23/2010,3.8,10.3,3.3,98,77,2.175925926,6.13
12.44986,45.64986,2/24/2010,3.32,11.75,0,98,70,1.944444444,10.719
12.44986,45.64986,2/25/2010,2.61,12.99,0,98,69,2.291666667,11.004
12.44986,45.64986,2/26/2010,5.3,13.56,8,98,98,3.263888889,0.769
12.44986,45.64986,2/27/2010,2.08,14.85,0,98,58,3.113425926,13.871
12.44986,45.64986,2/28/2010,4.01,11.11,0,98,82,2.933333333,2.348
12.44986,45.64986,3/1/2010,2.95,14.06,0,98,72,1.840277778,10.838
12.44986,45.64986,3/2/2010,2.81,14.68,0,98,46,3.645833333,11.828
12.44986,45.64986,3/3/2010,2.77,11.55,5.5,98,61,5.925925926,7.348
12.44986,45.64986,3/4/2010,1.96,10.8,0,76,52,5.150462963,7.013
12.44986,45.64986,3/5/2010,-0.55,8.91,0,77,35,2.847222222,10.506
12.44986,45.64986,3/6/2010,-3.92,8.22,0,80,41,3.206018519,9.564
12.44986,45.64986,3/7/2010,-2.04,8.38,0,76,39,5.706018519,14.828
12.44986,45.64986,3/8/2010,-1.62,6.18,0,51,27,6.19212963,16.495
12.44986,45.64986,3/9/2010,-0.47,8.98,0,50,39,10.45138889,9.269
12.44986,45.64986,3/10/2010,-0.64,10.14,7.2,90,41,10.70601852,1.638
12.44986,45.64986,3/11/2010,-1.45,8.86,0,76,41,4.502314815,14.569
12.44986,45.64986,3/12/2010,-1.51,10.04,0,89,49,3.356481481,13.404
12.44986,45.64986,3/13/2010,-2.27,11.82,0,94,47,3.171296296,15.803
12.44986,45.64986,3/14/2010,-1.21,14.15,0,93,48,3.159722222,15.429
12.44986,45.64986,3/15/2010,-0.51,15.58,0,87,30,3.148148148,15.442
12.44986,45.64986,3/16/2010,0.41,15.78,0,88,53,3.310185185,13.611
12.44986,45.64986,3/17/2010,0.63,14.86,0,88,36,3.518518519,13.641
12.44986,45.64986,3/18/2010,2.91,14.95,0,98,61,3.125,11.336
12.44986,45.64986,3/19/2010,4.19,14.43,0,95,59,1.990740741,9.747
12.44986,45.64986,3/20/2010,5.23,13.47,0,96,85,2.164351852,2.13
12.44986,45.64986,3/21/2010,8.92,13.16,0,98,98,2.627314815,1.012
12.44986,45.64986,3/22/2010,9.12,13.72,4.4,98,98,2.037037037,2.116
12.44986,45.64986,3/23/2010,7.78,17.13,0,98,59,2.418981481,17.48
12.44986,45.64986,3/24/2010,5.38,18.34,0,89,39,4.108796296,17.627
12.44986,45.64986,3/25/2010,7.28,17.34,0,97,61,2.708333333,9.953
12.44986,45.64986,3/26/2010,7.36,16.77,0,98,98,1.099537037,1.385
12.44986,45.64986,3/27/2010,7.18,19.81,0,98,64,2.44212963,11.731
12.44986,45.64986,3/28/2010,5.69,20.59,0,98,44,3.587962963,19.582
12.44986,45.64986,3/29/2010,6.34,18.73,0,91,47,3.18287037,17.293
12.44986,45.64986,3/30/2010,7.06,15.8,9.8,98,77,3.113425926,5.351
12.44986,45.64986,3/31/2010,6.42,16.48,9.4,98,78,3.455555556,6.212
12.44986,45.64986,4/1/2010,3.85,16.12,6.3,98,59,4.537037037,14.138
12.44986,45.64986,4/2/2010,3.55,15.03,0,91,57,5.37037037,11.484
12.44986,45.64986,4/3/2010,2.85,14.9,0,95,63,2.905092593,13.818
12.44986,45.64986,4/4/2010,6.84,16.22,9,98,63,3.101851852,9.34
12.44986,45.64986,4/5/2010,6.85,17.15,0,98,68,2.465277778,10.398
12.44986,45.64986,4/6/2010,4.48,18.77,0,87,39,3.530092593,21.534
12.44986,45.64986,4/7/2010,4.41,18.45,0,85,40,2.928240741,21.662
12.44986,45.64986,4/8/2010,4.06,21.28,0,70,30,3.553240741,22.365
12.44986,45.64986,4/9/2010,5.08,23.1,0,70,32,3.344907407,21.495
12.44986,45.64986,4/10/2010,7.29,23.12,0,83,45,5.127314815,15.194
12.44986,45.64986,4/11/2010,4.84,14.84,0,81,32,2.997685185,15.974
12.44986,45.64986,4/12/2010,4.04,15.47,0,82,46,3.217592593,6.956
12.44986,45.64986,4/13/2010,4.38,14.87,0,91,66,2.986111111,7.371
12.44986,45.64986,4/14/2010,5.13,16.86,0,98,84,3.298611111,5.501
12.44986,45.64986,4/15/2010,4.75,18.12,0,98,47,3.263888889,23.039
12.44986,45.64986,4/16/2010,5.33,19.02,0,94,36,3.622685185,15.533
12.44986,45.64986,4/17/2010,8.22,17.36,11.1,80,33,4.375,19.723
12.44986,45.64986,4/18/2010,6.7,19.49,4.4,93,44,5.092592593,13.829
12.44986,45.64986,4/19/2010,5.99,21.9,0,97,44,3.472222222,20.837
12.44986,45.64986,4/20/2010,7.13,23.74,0,78,36,4.039351852,23.343
12.44986,45.64986,4/21/2010,9.11,24.09,0,90,46,4.050925926,23.195
12.44986,45.64986,4/22/2010,9.55,20.42,0,92,63,7.222222222,12.637
12.44986,45.64986,4/23/2010,10.91,18.79,2.8,98,56,3.425925926,8.258
12.44986,45.64986,4/24/2010,11.48,20.44,0,99,71,1.944444444,16.263
12.44986,45.64986,4/25/2010,9.84,25.31,0,96,34,4.409722222,23.351
12.44986,45.64986,4/26/2010,11.02,26.1,0,85,35,4.502314815,22.333
12.44986,45.64986,4/27/2010,12.76,23.86,0,88,41,4.305555556,19.999
12.44986,45.64986,4/28/2010,10.31,24.74,0,74,32,2.997685185,24.331
12.44986,45.64986,4/29/2010,9.29,24.07,0,77,46,3.159722222,23.749
12.44986,45.64986,4/30/2010,11.88,26.23,0,85,37,2.633333333,23.683
12.44986,45.64986,5/1/2010,11.94,25.36,0,83,57,3.06712963,18.311
12.44986,45.64986,5/2/2010,13.88,21.38,6.5,99,67,2.581018519,4.89
12.44986,45.64986,5/3/2010,13.88,22.24,11.7,99,77,3.761574074,4.681
12.44986,45.64986,5/4/2010,13.35,17.3,20.3,99,85,4.409722222,3.993
12.44986,45.64986,5/5/2010,12.26,19.74,29.2,99,66,6.377314815,4.228
12.44986,45.64986,5/6/2010,10.01,19.24,11.1,98,73,3.726851852,11.757
12.44986,45.64986,5/7/2010,7.98,18.63,1.9,98,63,3.344907407,15.103
12.44986,45.64986,5/8/2010,11.06,18.44,2.5,99,86,2.662037037,8.365
12.44986,45.64986,5/9/2010,10.77,20.51,0,99,74,2.766203704,13.468
12.44986,45.64986,5/10/2010,13.06,18.92,3.2,99,96,2.951388889,4.429
12.44986,45.64986,5/11/2010,12.39,18.61,6,99,86,2.662037037,4.972
12.44986,45.64986,5/12/2010,12.4,21.18,5.8,99,67,2.199074074,16.717
12.44986,45.64986,5/13/2010,11.84,21.17,8.1,99,76,2.673611111,9.57
12.44986,45.64986,5/14/2010,10.79,21.45,0,98,56,3.935185185,19.603
12.44986,45.64986,5/15/2010,11.41,18.05,9,99,75,2.222222222,5.517
12.44986,45.64986,5/16/2010,11.14,22.59,0,99,69,2.384259259,13.807
12.44986,45.64986,5/17/2010,11.86,23.07,0,98,62,2.256944444,14.898
12.44986,45.64986,5/18/2010,10.49,23.91,0,98,47,3.043981481,22.937
12.44986,45.64986,5/19/2010,10.23,21.24,0,76,30,2.893518519,27.414
12.44986,45.64986,5/20/2010,11.65,24.09,0,90,43,2.337962963,22.006
12.44986,45.64986,5/21/2010,10.93,24.84,0,95,45,2.233796296,13.188
12.44986,45.64986,5/22/2010,12.68,26.1,0,87,34,2.939814815,21.01
12.44986,45.64986,5/23/2010,12.64,27.01,0,83,40,3.4375,21.691
12.44986,45.64986,5/24/2010,13.61,27.87,0,85,45,3.564814815,25.885
12.44986,45.64986,5/25/2010,14.48,28.68,0,84,53,3.078703704,24.031
12.44986,45.64986,5/26/2010,15.88,26.54,0,88,41,4.00462963,22.303
12.44986,45.64986,5/27/2010,13.7,25.41,3.2,84,35,3.310185185,23.015
12.44986,45.64986,5/28/2010,13.82,25.34,0,91,39,2.326388889,19.675
12.44986,45.64986,5/29/2010,14.01,24.12,5.6,88,48,4.12037037,16.852
12.44986,45.64986,5/30/2010,13.05,25.56,6.9,99,77,3.159722222,10.778
12.44986,45.64986,5/31/2010,13.27,26.18,0,99,21,4.311111111,24.411
12.44986,45.64986,6/1/2010,10,25.89,0,91,51,2.893518519,24.632
12.44986,45.64986,6/2/2010,14.42,25.03,4.9,99,54,2.766203704,13.098
12.44986,45.64986,6/3/2010,14.24,24.92,0,99,50,2.094907407,21.983
12.44986,45.64986,6/4/2010,13.66,27.33,0,99,58,2.222222222,20.402
12.44986,45.64986,6/5/2010,13.88,27.08,0,99,46,2.766203704,28.454
12.44986,45.64986,6/6/2010,14.34,27.85,0,89,45,3.020833333,27.235
12.44986,45.64986,6/7/2010,16.64,28.03,0,93,43,2.743055556,26.014
12.44986,45.64986,6/8/2010,16.96,28.69,0,92,55,2.743055556,19.511
12.44986,45.64986,6/9/2010,17.17,29.4,0,92,51,3.275462963,26.463
12.44986,45.64986,6/10/2010,18.36,28.92,0,84,36,3.344907407,22.134
12.44986,45.64986,6/11/2010,17.37,30.96,0,87,38,3.4375,26.188
12.44986,45.64986,6/12/2010,18.06,31.49,0,87,36,3.761574074,27.231
12.44986,45.64986,6/13/2010,18.33,30.94,4.1,98,49,3.657407407,25.49
12.44986,45.64986,6/14/2010,16.92,28.85,0,99,58,3.009259259,20.816
12.44986,45.64986,6/15/2010,17.55,25.17,19.2,99,49,4.583333333,13.978
12.44986,45.64986,6/16/2010,16.73,26,20.2,99,67,3.275462963,13.445
12.44986,45.64986,6/17/2010,15.32,25.47,9.4,96,56,3.564814815,19.081
12.44986,45.64986,6/18/2010,14.86,26.62,9.7,97,56,4.236111111,21.905
12.44986,45.64986,6/19/2010,14.25,24.61,17.6,99,59,3.645833333,16.893
12.44986,45.64986,6/20/2010,13.3,20.88,21.2,99,68,4.039351852,6.064
12.44986,45.64986,6/21/2010,13.42,22.34,8.5,99,62,2.025462963,13.391
12.44986,45.64986,6/22/2010,13.06,26.28,0,98,30,2.55787037,24.922
12.44986,45.64986,6/23/2010,14.25,26.18,0,83,40,3.043981481,27.498
12.44986,45.64986,6/24/2010,13.93,26.57,0,88,48,2.951388889,24.639
12.44986,45.64986,6/25/2010,14.99,27.98,0,91,48,2.777777778,25.937
12.44986,45.64986,6/26/2010,16.54,29.5,0,94,51,2.638888889,21.076
12.44986,45.64986,6/27/2010,17.14,29.66,0,96,49,2.743055556,24.493
12.44986,45.64986,6/28/2010,16.65,30.04,0,86,46,2.962962963,27.629
12.44986,45.64986,6/29/2010,18.8,31.58,0,79,43,3.356481481,26.822
12.44986,45.64986,6/30/2010,18.42,32.66,0,80,34,4.288888889,25.601
12.44986,45.64986,7/1/2010,18.77,32.94,0,81,36,4.594907407,27.097
12.44986,45.64986,7/2/2010,18.63,32.91,0,84,39,4.12037037,23.324
12.44986,45.64986,7/3/2010,19.1,34.15,0,87,39,3.877314815,26.99
12.44986,45.64986,7/4/2010,20.76,34.69,0,90,37,5.034722222,21.565
12.44986,45.64986,7/5/2010,20.67,31.67,0,91,38,3.900462963,21.402
12.44986,45.64986,7/6/2010,19.87,30.77,7.2,98,45,4.409722222,15.942
12.44986,45.64986,7/7/2010,17.39,28.9,0,80,42,4.178240741,21.87
12.44986,45.64986,7/8/2010,16.31,29.25,0,88,45,3.136574074,24.39
12.44986,45.64986,7/9/2010,16.5,31.36,0,88,44,3.078703704,27.67
12.44986,45.64986,7/10/2010,19.4,31.13,0,83,44,3.125,26.655
12.44986,45.64986,7/11/2010,19.8,32.79,0,84,44,3.055555556,24.51
12.44986,45.64986,7/12/2010,20.02,32.93,0,85,47,3.240740741,25.871
12.44986,45.64986,7/13/2010,20.85,33.59,0,87,48,2.951388889,22.574
12.44986,45.64986,7/14/2010,21.03,32.57,0,89,48,2.800925926,26.298
12.44986,45.64986,7/15/2010,21.45,36.01,0,93,45,2.962962963,26.478
12.44986,45.64986,7/16/2010,21.52,35.7,0,82,33,4.43287037,24.803
12.44986,45.64986,7/17/2010,21.44,36.49,0,80,36,3.981481481,24.169
12.44986,45.64986,7/18/2010,19.31,30.12,0,96,47,4.166666667,11.544
12.44986,45.64986,7/19/2010,18.08,30.41,0,70,42,4.236111111,26.101
12.44986,45.64986,7/20/2010,18.85,30.86,0,76,45,4.212962963,26.809
12.44986,45.64986,7/21/2010,18.39,32.11,0,90,45,3.020833333,25.959
12.44986,45.64986,7/22/2010,19.82,34.07,0,93,54,2.893518519,24.731
12.44986,45.64986,7/23/2010,19.04,34.59,0,92,50,3.865740741,22.293
12.44986,45.64986,7/24/2010,17.64,31.06,0,90,40,2.893518519,18.375
12.44986,45.64986,7/25/2010,15.35,29.5,0,80,36,2.905092593,21.875
12.44986,45.64986,7/26/2010,14.22,28.23,0,81,39,3.229166667,24.298
12.44986,45.64986,7/27/2010,14.41,28.16,0,98,41,3.75,18.507
12.44986,45.64986,7/28/2010,15,29.16,0,93,53,3.206018519,24.684
12.44986,45.64986,7/29/2010,15.2,24.69,24.9,99,74,3.043981481,5.029
12.44986,45.64986,7/30/2010,14.48,25.89,9.1,98,46,3.472222222,16.049
12.44986,45.64986,7/31/2010,14,28.56,0,83,44,3.077777778,25.942
12.44986,45.64986,8/1/2010,15.03,29.53,0,88,47,3.333333333,26.383
12.44986,45.64986,8/2/2010,17.14,30.01,0,93,50,3.18287037,25.648
12.44986,45.64986,8/3/2010,17.7,30.86,5.5,95,47,3.287037037,21.262
12.44986,45.64986,8/4/2010,16.22,28.25,0,87,46,3.472222222,22.566
12.44986,45.64986,8/5/2010,15.28,23.88,10.6,97,57,4.224537037,7.146
12.44986,45.64986,8/6/2010,15.05,27.31,8,98,48,3.900462963,15.979
12.44986,45.64986,8/7/2010,15.16,27.82,0,95,49,3.229166667,24.749
12.44986,45.64986,8/8/2010,15.23,28.4,0,96,54,3.113425926,23.099
12.44986,45.64986,8/9/2010,17.12,29.17,0,92,52,3.032407407,24.731
12.44986,45.64986,8/10/2010,17.46,30.62,0,88,45,3.703703704,23.494
12.44986,45.64986,8/11/2010,17.01,31.18,0,82,30,4.12037037,24.383
12.44986,45.64986,8/12/2010,17.93,29.1,8.9,88,43,3.680555556,17.256
12.44986,45.64986,8/13/2010,16.72,24.49,20.1,98,84,4.583333333,4.015
12.44986,45.64986,8/14/2010,16.44,25.16,24.2,99,60,4.12037037,14.762
12.44986,45.64986,8/15/2010,18.18,28.87,23.4,99,58,4.097222222,17.948
12.44986,45.64986,8/16/2010,15.5,27.8,0,96,60,4.293981481,14.244
12.44986,45.64986,8/17/2010,14.52,27.28,0,94,61,3.935185185,18.116
