Site,DateTime,Tmax,Tmin,Precipitation,WindSpeed,RelativeHumidityMax,RelativeHumidityMin,Radiation,Latitude,Longitude
ColliOrientali,2019-01-18,8.96,3.33,2,5.914351852,94,52,1.535,45.64986,12.44986
ColliOrientali,2019-01-19,5.56,0.66,0,6.944444444,55,46,4.172,45.64986,12.44986
ColliOrientali,2019-01-20,6.55,-1.75,0,4.340277778,67,39,8.677,45.64986,12.44986
ColliOrientali,2019-01-21,6.89,-1.41,0,7.094907407,61,45,5.374,45.64986,12.44986
ColliOrientali,2019-01-22,5.35,-1.64,0,5.810185185,67,35,6.984,45.64986,12.44986
ColliOrientali,2019-01-23,4.34,-0.33,1,6.655092593,82,51,3.254,45.64986,12.44986
ColliOrientali,2019-01-24,8.04,-1.45,0,5.844907407,58,33,8.105,45.64986,12.44986
ColliOrientali,2019-01-25,7.66,-2.88,0,3.819444444,54,21,8.861,45.64986,12.44986
ColliOrientali,2019-01-26,7.57,-3.91,0,3.541666667,56,29,7.725,45.64986,12.44986
ColliOrientali,2019-01-27,6.99,-4.03,0,4.733796296,100,38,2.867,45.64986,12.44986
ColliOrientali,2019-01-28,7.27,-0.16,5.1,2.013888889,99,64,2.764,45.64986,12.44986
ColliOrientali,2019-01-29,8.54,-1.62,0,4.085648148,76,30,7.131,45.64986,12.44986
ColliOrientali,2019-01-30,6.68,-2.06,0,3.611111111,69,40,6.744,45.64986,12.44986
ColliOrientali,2019-01-31,5.93,0.28,3.3,3.833333333,70,40,8.8,45.64986,12.44986
ColliOrientali,2019-02-01,8.79,1.86,13.8,5.289351852,98,77,0.544,45.64986,12.44986
ColliOrientali,2019-02-02,9.21,3.33,31.3,4.293981481,98,81,1.369,45.64986,12.44986
ColliOrientali,2019-02-03,8.34,3.17,6.5,2.326388889,99,67,7.42,45.64986,12.44986
ColliOrientali,2019-02-04,9,0.71,0,4.43287037,83,32,10.8145,45.64986,12.44986
ColliOrientali,2019-02-05,9.86,0.23,0,6.273148148,62,37,10.983,45.64986,12.44986
ColliOrientali,2019-02-06,10.93,0.26,0,4.861111111,56,21,11.407,45.64986,12.44986
ColliOrientali,2019-02-07,11.45,-2.01,0,4.814814815,53,11,11.239,45.64986,12.44986
ColliOrientali,2019-02-08,11.9,0.82,0,5.05787037,59,30,10.298,45.64986,12.44986
ColliOrientali,2019-02-09,11.73,-0.71,0,3.414351852,73,46,9.781,45.64986,12.44986
ColliOrientali,2019-02-10,11.05,3.38,2.6,3.634259259,100,65,1.793,45.64986,12.44986
ColliOrientali,2019-02-11,13.34,3.15,1.9,2.407407407,99,62,6.861,45.64986,12.44986
ColliOrientali,2019-02-12,13.78,0.26,0,3.796296296,77,34,10.889,45.64986,12.44986
ColliOrientali,2019-02-13,12.14,-1.05,0,3.645833333,77,42,11.518,45.64986,12.44986
ColliOrientali,2019-02-14,13.37,-1.66,0,3.344907407,75,43,11.747,45.64986,12.44986
ColliOrientali,2019-02-15,14.25,-1.22,0,3.611111111,67,32,12.356,45.64986,12.44986
ColliOrientali,2019-02-16,14.93,-2.07,0,3.622685185,69,27,12.907,45.64986,12.44986
ColliOrientali,2019-02-17,15.59,-0.34,0,3.229166667,65,24,13.517,45.64986,12.44986
ColliOrientali,2019-02-18,15.67,-0.17,0,3.020833333,72,32,13.497,45.64986,12.44986
ColliOrientali,2019-02-19,12.65,-0.1,0,2.55787037,83,74,6.513,45.64986,12.44986
ColliOrientali,2019-02-20,12.81,1.05,0,2.847222222,82,55,10.257,45.64986,12.44986
ColliOrientali,2019-02-21,14.8,1.07,0,2.002314815,84,38,12.28,45.64986,12.44986
ColliOrientali,2019-02-22,16.52,0.54,0,1.689814815,88,39,12.319,45.64986,12.44986
ColliOrientali,2019-02-23,9.67,0.54,0,3.240740741,59,11,14.541,45.64986,12.44986
ColliOrientali,2019-02-24,11.52,-2.39,0,3.06712963,38,15,13.683,45.64986,12.44986
ColliOrientali,2019-02-25,15.42,-0.28,0,2.939814815,55,18,12.482,45.64986,12.44986
ColliOrientali,2019-02-26,17.75,1.72,0,3.148148148,58,32,9.329,45.64986,12.44986
ColliOrientali,2019-02-27,19.52,3.16,0,3.356481481,72,16,14.911,45.64986,12.44986
ColliOrientali,2019-02-28,17.86,2.13,0,3.688888889,72,20,15.349,45.64986,12.44986
ColliOrientali,2019-03-01,15.29,3.71,0,2.731481481,73,41,8.521,45.64986,12.44986
ColliOrientali,2019-03-02,17.63,3.44,0,3.298611111,73,42,14.147,45.64986,12.44986
ColliOrientali,2019-03-03,17.39,1.66,0,3.645833333,100,29,14.86,45.64986,12.44986
ColliOrientali,2019-03-04,15.1,3.27,0,2.060185185,100,61,6.99,45.64986,12.44986
ColliOrientali,2019-03-05,16.34,3.94,0,3.564814815,100,47,14.681,45.64986,12.44986
ColliOrientali,2019-03-06,15.51,2.92,0,3.645833333,90,47,13.817,45.64986,12.44986
ColliOrientali,2019-03-07,17.79,8.49,0,2.349537037,93,66,1.911,45.64986,12.44986
ColliOrientali,2019-03-08,18.78,6.47,0,2.766203704,92,45,12.673,45.64986,12.44986
ColliOrientali,2019-03-09,18.61,5.75,0,2.800925926,81,54,13.414,45.64986,12.44986
ColliOrientali,2019-03-10,15.72,5.72,0,3.078703704,83,65,3.717,45.64986,12.44986
ColliOrientali,2019-03-11,17.69,4.85,0,4.178240741,85,40,8.68,45.64986,12.44986
ColliOrientali,2019-03-12,15.39,1.64,0,3.4375,59,17,19.073,45.64986,12.44986
ColliOrientali,2019-03-13,13.9,1.45,1,3.449074074,79,38,12.565,45.64986,12.44986
ColliOrientali,2019-03-14,16.76,0.56,0,2.777777778,81,42,14.004,45.64986,12.44986
ColliOrientali,2019-03-15,20.61,3.77,0,3.18287037,78,37,17.023,45.64986,12.44986
ColliOrientali,2019-03-16,21.14,5.57,0,3.356481481,75,49,11.816,45.64986,12.44986
ColliOrientali,2019-03-17,16.28,5.2,0,2.083333333,96,59,5.63,45.64986,12.44986
ColliOrientali,2019-03-18,13.4,4.94,3.3,3.240740741,99,62,1.836,45.64986,12.44986
ColliOrientali,2019-03-19,12.22,3.67,0,3.622685185,73,31,14.292,45.64986,12.44986
ColliOrientali,2019-03-20,15.14,2.91,0,3.993055556,69,16,20.57,45.64986,12.44986
ColliOrientali,2019-03-21,17.69,1,0,4.953703704,53,14,20.251,45.64986,12.44986
ColliOrientali,2019-03-22,20.81,0.91,0,4.166666667,46,11,20.635,45.64986,12.44986
ColliOrientali,2019-03-23,22.36,3.27,0,4.085648148,48,14,20.995,45.64986,12.44986
ColliOrientali,2019-03-24,23.69,3.82,0,4.085648148,55,17,21.154,45.64986,12.44986
ColliOrientali,2019-03-25,22.31,5.43,3.3,3.680555556,76,30,16.719,45.64986,12.44986
ColliOrientali,2019-03-26,15.66,2.98,0,2.592592593,73,9,21.897,45.64986,12.44986
ColliOrientali,2019-03-27,16.41,1.92,0,2.511574074,55,23,15.066,45.64986,12.44986
ColliOrientali,2019-03-28,17.53,2.21,0,2.592592593,60,24,22.185,45.64986,12.44986
ColliOrientali,2019-03-29,19.72,2.51,0,3.020833333,63,28,21.467,45.64986,12.44986
ColliOrientali,2019-03-30,21.14,3.27,0,3.576388889,56,21,22.479,45.64986,12.44986
ColliOrientali,2019-03-31,22.34,3.78,0,3.511111111,49,14,22.723,45.64986,12.44986
ColliOrientali,2019-04-01,22.84,5.52,0,5.219907407,40,18,22.221,45.64986,12.44986
ColliOrientali,2019-04-02,21.78,7,0,3.4375,65,24,19.801,45.64986,12.44986
ColliOrientali,2019-04-03,17.55,9.86,5.4,2.210648148,82,53,9.568,45.64986,12.44986
ColliOrientali,2019-04-04,16.42,8.94,27.4,3.414351852,89,56,5.386,45.64986,12.44986
ColliOrientali,2019-04-05,14.69,7.74,20.9,2.951388889,96,68,6.574,45.64986,12.44986
ColliOrientali,2019-04-06,15.99,7.16,0,2.523148148,92,58,8.733,45.64986,12.44986
ColliOrientali,2019-04-07,17.48,7.2,0,2.731481481,91,45,11.261,45.64986,12.44986
ColliOrientali,2019-04-08,16.43,8.07,0,1.724537037,95,73,6.281,45.64986,12.44986
ColliOrientali,2019-04-09,18.64,9.76,3.1,2.777777778,88,62,10.717,45.64986,12.44986
ColliOrientali,2019-04-10,19.15,8.95,9.3,2.997685185,98,54,9.033,45.64986,12.44986
ColliOrientali,2019-04-11,15.41,11.7,2.4,1.967592593,99,58,9.057,45.64986,12.44986
ColliOrientali,2019-04-12,16.06,10.17,3.7,3.090277778,72,58,11.2755,45.64986,12.44986
ColliOrientali,2019-04-13,13.72,7.95,0,3.668981481,64,49,13.65,45.64986,12.44986
ColliOrientali,2019-04-14,16.09,6.94,0,4.849537037,63,45,15.042,45.64986,12.44986
ColliOrientali,2019-04-15,19.23,7.01,0,2.303240741,66,32,18.581,45.64986,12.44986
ColliOrientali,2019-04-16,20.5,5.71,0,2.939814815,72,30,25.103,45.64986,12.44986
ColliOrientali,2019-04-17,22.01,6.91,0,3.18287037,70,32,25.019,45.64986,12.44986
ColliOrientali,2019-04-18,21.47,7.92,0,2.361111111,61,29,19.721,45.64986,12.44986
ColliOrientali,2019-04-19,23.56,7.03,0,3.194444444,65,23,26.715,45.64986,12.44986
ColliOrientali,2019-04-20,24.32,6.1,0,3.356481481,58,16,26.805,45.64986,12.44986
ColliOrientali,2019-04-21,23.33,8.21,0,3.993055556,57,28,25.587,45.64986,12.44986
ColliOrientali,2019-04-22,19.97,8.52,3.2,3.032407407,68,41,24.267,45.64986,12.44986
ColliOrientali,2019-04-23,15.62,12.36,12.3,3.391203704,92,74,2.052,45.64986,12.44986
ColliOrientali,2019-04-24,21.23,13,5.6,2.002314815,100,64,9.822,45.64986,12.44986
ColliOrientali,2019-04-25,21.27,11.02,0,2.013888889,96,58,18.481,45.64986,12.44986
ColliOrientali,2019-04-26,22.85,10.76,0,3.657407407,85,70,7.584,45.64986,12.44986
ColliOrientali,2019-04-27,21.48,8.5,0,3.263888889,90,46,22.012,45.64986,12.44986
ColliOrientali,2019-04-28,15.48,6.82,27.2,5.497685185,92,66,5.224,45.64986,12.44986
ColliOrientali,2019-04-29,16.98,6.65,6.3,1.62037037,99,61,9.703,45.64986,12.44986
ColliOrientali,2019-04-30,20.02,7.69,0,2.277777778,88,57,8.931,45.64986,12.44986
ColliOrientali,2019-05-01,22.35,10.44,0,3.032407407,86,48,26.518,45.64986,12.44986
ColliOrientali,2019-05-02,23.08,9.61,0,3.425925926,84,47,27.3405,45.64986,12.44986
ColliOrientali,2019-05-03,20.05,12.31,8.5,3.206018519,93,76,3.035,45.64986,12.44986
ColliOrientali,2019-05-04,17.94,10.19,13.9,2.87037037,91,64,10.208,45.64986,12.44986
ColliOrientali,2019-05-05,15.01,7.11,20.4,2.731481481,90,41,7.042,45.64986,12.44986
ColliOrientali,2019-05-06,17.81,6.37,0,2.465277778,87,43,22.357,45.64986,12.44986
ColliOrientali,2019-05-07,17.73,5.3,0,2.974537037,87,46,17.582,45.64986,12.44986
ColliOrientali,2019-05-08,18.44,8.6,5.9,1.712962963,100,54,9.846,45.64986,12.44986
ColliOrientali,2019-05-09,19.97,11.17,8,2.430555556,100,67,11.382,45.64986,12.44986
ColliOrientali,2019-05-10,21.48,9.83,0,3.263888889,97,59,24.775,45.64986,12.44986
ColliOrientali,2019-05-11,20.71,10.27,0,2.638888889,96,59,14.562,45.64986,12.44986
ColliOrientali,2019-05-12,16.05,10.66,8.1,2.233796296,96,42,4.747,45.64986,12.44986
ColliOrientali,2019-05-13,17.99,11.6,1.1,1.793981481,70,40,9.75,45.64986,12.44986
ColliOrientali,2019-05-14,17.54,8.59,0,3.090277778,89,23,22.836,45.64986,12.44986
ColliOrientali,2019-05-15,16.02,7.31,2.2,1.076388889,94,70,12.279,45.64986,12.44986
ColliOrientali,2019-05-16,18.53,8.61,0,2.534722222,82,48,19.134,45.64986,12.44986
ColliOrientali,2019-05-17,18.09,9.61,0,2.881944444,86,49,29.675,45.64986,12.44986
ColliOrientali,2019-05-18,15.49,11.86,10.7,4.178240741,99,58,9.572,45.64986,12.44986
ColliOrientali,2019-05-19,17.31,12.31,11.7,1.944444444,100,84,7.671,45.64986,12.44986
ColliOrientali,2019-05-20,20.07,13.18,7.2,2.268518519,100,96,5.01,45.64986,12.44986
ColliOrientali,2019-05-21,22.49,13.35,3,2.638888889,100,93,5.033,45.64986,12.44986
ColliOrientali,2019-05-22,23.88,13.96,0,2.372685185,100,68,18.379,45.64986,12.44986
ColliOrientali,2019-05-23,24.92,14.48,0,2.418981481,99,57,24.078,45.64986,12.44986
ColliOrientali,2019-05-24,25.68,13.99,0,3.194444444,98,50,26.482,45.64986,12.44986
ColliOrientali,2019-05-25,24.77,14.41,0,3.541666667,95,53,22.411,45.64986,12.44986
ColliOrientali,2019-05-26,23.64,15.19,4.2,3.240740741,96,48,21.596,45.64986,12.44986
ColliOrientali,2019-05-27,19.24,14.76,9.2,1.863425926,100,89,5.538,45.64986,12.44986
ColliOrientali,2019-05-28,22.52,14.38,23.6,2.581018519,100,83,10.642,45.64986,12.44986
ColliOrientali,2019-05-29,18.88,13.75,9.9,2.609953704,97,78,8.985,45.64986,12.44986
ColliOrientali,2019-05-30,22.38,13.56,0,2.256944444,97,62,17.692,45.64986,12.44986
ColliOrientali,2019-05-31,25.09,12.63,0,3.011111111,96,43,28.153,45.64986,12.44986
ColliOrientali,2019-06-01,27.62,12.67,0,3.877314815,80,34,32.327,45.64986,12.44986
ColliOrientali,2019-06-02,28.55,14.8,0,3.530092593,86,35,29.239,45.64986,12.44986
ColliOrientali,2019-06-03,29.17,15.73,0,3.321759259,89,44,30.841,45.64986,12.44986
ColliOrientali,2019-06-04,29.4,16.1,0,3.831018519,91,49,21.074,45.64986,12.44986
ColliOrientali,2019-06-05,26.96,16.1,0,2.511574074,95,62,16.194,45.64986,12.44986
ColliOrientali,2019-06-06,25.82,16.61,0,1.678240741,99,62,15.605,45.64986,12.44986
ColliOrientali,2019-06-07,26.27,14.81,0,3.194444444,97,49,28.961,45.64986,12.44986
ColliOrientali,2019-06-08,29.72,17.5,0,3.541666667,89,50,31.21,45.64986,12.44986
ColliOrientali,2019-06-09,29.86,15.97,0,3.958333333,82,33,30.073,45.64986,12.44986
ColliOrientali,2019-06-10,30.86,19.07,0,4.409722222,73,37,20.854,45.64986,12.44986
ColliOrientali,2019-06-11,31.21,20.32,0,4.178240741,70,44,25.021,45.64986,12.44986
ColliOrientali,2019-06-12,30.74,20.14,0,3.252314815,88,42,23.631,45.64986,12.44986
ColliOrientali,2019-06-13,30.83,17.96,0,3.680555556,88,40,27.07,45.64986,12.44986
ColliOrientali,2019-06-14,31.66,16.11,0,3.287037037,75,29,30.983,45.64986,12.44986
ColliOrientali,2019-06-15,32.01,19.82,0,3.715277778,75,32,22.214,45.64986,12.44986
ColliOrientali,2019-06-16,31.89,18.58,0,3.541666667,75,37,30.478,45.64986,12.44986
ColliOrientali,2019-06-17,30.66,18.18,0,3.391203704,72,38,26.149,45.64986,12.44986
ColliOrientali,2019-06-18,30.86,17.5,0,3.622685185,93,41,25.873,45.64986,12.44986
ColliOrientali,2019-06-19,31.23,18.89,0,4.606481481,87,51,21.939,45.64986,12.44986
ColliOrientali,2019-06-20,31.66,18.09,0,3.75,92,50,25.956,45.64986,12.44986
ColliOrientali,2019-06-21,30.67,17.49,0,4.085648148,83,31,28.645,45.64986,12.44986
ColliOrientali,2019-06-22,27.78,18.2,7.4,3.969907407,98,63,12.478,45.64986,12.44986
ColliOrientali,2019-06-23,30.45,16.44,0,2.24537037,97,55,25.832,45.64986,12.44986
ColliOrientali,2019-06-24,32.31,17.87,0,2.893518519,89,44,31.601,45.64986,12.44986
ColliOrientali,2019-06-25,34.14,20.14,0,2.824074074,80,40,30.924,45.64986,12.44986
ColliOrientali,2019-06-26,36.39,21.46,0,3.391203704,77,35,31.122,45.64986,12.44986
ColliOrientali,2019-06-27,37.36,21.8,0,3.4375,80,38,30.508,45.64986,12.44986
ColliOrientali,2019-06-28,33.7,22.2,0,4.293981481,71,35,27.918,45.64986,12.44986
ColliOrientali,2019-06-29,32.97,20.15,0,3.645833333,62,32,31.356,45.64986,12.44986
ColliOrientali,2019-06-30,33.65,17.8,0,3.788888889,69,22,31.766,45.64986,12.44986
ColliOrientali,2019-07-01,33.23,18.55,0,3.472222222,68,26,31.989,45.64986,12.44986
ColliOrientali,2019-07-02,33.26,18.53,0,4.6875,81,29,26.595,45.64986,12.44986
ColliOrientali,2019-07-03,32.18,19.07,5.5,5.648148148,85,31,25.598,45.64986,12.44986
ColliOrientali,2019-07-04,31.19,18.02,0,4.907407407,82,37,28.275,45.64986,12.44986
ColliOrientali,2019-07-05,32.09,17.57,0,3.611111111,79,41,30.375,45.64986,12.44986
ColliOrientali,2019-07-06,33.03,18.88,0,3.564814815,91,41,24.035,45.64986,12.44986
ColliOrientali,2019-07-07,31.26,18.31,0,3.738425926,89,56,14.694,45.64986,12.44986
ColliOrientali,2019-07-08,30.45,18.49,0,4.606481481,85,38,26.101,45.64986,12.44986
ColliOrientali,2019-07-09,28.4,18.76,0,5.914351852,79,51,20.533,45.64986,12.44986
ColliOrientali,2019-07-10,27,18.71,0,4.791666667,65,36,30.156,45.64986,12.44986
ColliOrientali,2019-07-11,27.48,15.22,0,2.766203704,88,42,19.542,45.64986,12.44986
ColliOrientali,2019-07-12,28.99,15.74,0,3.599537037,88,40,24.94,45.64986,12.44986
ColliOrientali,2019-07-13,28.74,15.57,3.5,4.0625,89,48,20.843,45.64986,12.44986
ColliOrientali,2019-07-14,28.46,14.79,0,3.831018519,88,33,22.416,45.64986,12.44986
ColliOrientali,2019-07-15,27.25,15.99,0,3.923611111,74,35,23.383,45.64986,12.44986
ColliOrientali,2019-07-16,30.19,15.17,0,3.715277778,76,33,30.789,45.64986,12.44986
ColliOrientali,2019-07-17,30.39,15.33,0,3.634259259,74,35,27.188,45.64986,12.44986
ColliOrientali,2019-07-18,29.66,17.44,3.4,4.398148148,94,39,25.651,45.64986,12.44986
ColliOrientali,2019-07-19,31.4,17.27,0,3.530092593,81,31,28.259,45.64986,12.44986
ColliOrientali,2019-07-20,31.55,17.04,0,3.252314815,79,42,27.938,45.64986,12.44986
ColliOrientali,2019-07-21,32.46,19.2,0,2.760416667,79,45,23.507,45.64986,12.44986
ColliOrientali,2019-07-22,33.67,19.31,0,4.143518519,76,29,26.137,45.64986,12.44986
ColliOrientali,2019-07-23,34.74,19.37,0,3.703703704,75,31,28.924,45.64986,12.44986
ColliOrientali,2019-07-24,34.7,20.15,0,3.37962963,75,38,27.457,45.64986,12.44986
ColliOrientali,2019-07-25,35.25,20.21,0,3.101851852,76,36,23.541,45.64986,12.44986
ColliOrientali,2019-07-26,34.17,20.32,8.1,3.206018519,93,35,25.66,45.64986,12.44986
ColliOrientali,2019-07-27,30.79,19.12,13.5,3.4375,99,51,15.963,45.64986,12.44986
ColliOrientali,2019-07-28,27.04,18.82,3.3,3.888888889,94,68,8.306,45.64986,12.44986
ColliOrientali,2019-07-29,31.06,19.31,0,2.280092593,95,51,22.024,45.64986,12.44986
ColliOrientali,2019-07-30,32.42,20.3,0,4.398148148,88,51,25.374,45.64986,12.44986
ColliOrientali,2019-07-31,32.07,19.93,0,4.122222222,88,41,24.861,45.64986,12.44986
ColliOrientali,2019-08-01,30.88,18.49,0,4.085648148,84,44,27.053,45.64986,12.44986
ColliOrientali,2019-08-02,29.18,18.27,21.1,4.270833333,95,60,11.515,45.64986,12.44986
ColliOrientali,2019-08-03,29.37,16.44,0,4.050925926,91,46,26.838,45.64986,12.44986
ColliOrientali,2019-08-04,29.64,17,0,3.900462963,88,40,28.464,45.64986,12.44986
ColliOrientali,2019-08-05,30.17,17.85,0,3.217592593,90,45,23.548,45.64986,12.44986
ColliOrientali,2019-08-06,30.3,18.47,0,2.696759259,97,51,19.362,45.64986,12.44986
ColliOrientali,2019-08-07,31.13,19.07,0,2.696759259,99,55,22.468,45.64986,12.44986
ColliOrientali,2019-08-08,30.89,20.09,0,4.502314815,95,60,18.309,45.64986,12.44986
ColliOrientali,2019-08-09,30.7,19.47,0,3.402777778,90,50,27.085,45.64986,12.44986
ColliOrientali,2019-08-10,33.75,22.44,0,2.75462963,91,62,19.701,45.64986,12.44986
ColliOrientali,2019-08-11,33.42,22.47,0,5.520833333,93,49,25.195,45.64986,12.44986
ColliOrientali,2019-08-12,32.45,21.21,0,3.69212963,79,41,20.352,45.64986,12.44986
ColliOrientali,2019-08-13,31.62,19.81,5.9,6.81712963,70,50,24.224,45.64986,12.44986
ColliOrientali,2019-08-14,27.59,18.53,0,4.074074074,69,36,23.97,45.64986,12.44986
ColliOrientali,2019-08-15,28.48,16.63,0,2.997685185,73,37,26.971,45.64986,12.44986
ColliOrientali,2019-08-16,29.34,17.13,0,3.738425926,75,30,21.889,45.64986,12.44986
ColliOrientali,2019-08-17,29.19,15.69,0,3.483796296,84,40,23.676,45.64986,12.44986
ColliOrientali,2019-08-18,29.93,17.56,0,3.009259259,88,46,25.303,45.64986,12.44986
ColliOrientali,2019-08-19,32.63,19.26,0,3.344907407,94,43,24.562,45.64986,12.44986
ColliOrientali,2019-08-20,33.59,20.46,0,4.224537037,80,30,24.4,45.64986,12.44986
ColliOrientali,2019-08-21,32.9,20.46,0,6.053240741,82,44,17.32,45.64986,12.44986
ColliOrientali,2019-08-22,29.62,19.85,3.2,5.763888889,77,45,15.438,45.64986,12.44986
ColliOrientali,2019-08-23,30.45,20.06,0,5.335648148,85,53,17.527,45.64986,12.44986
ColliOrientali,2019-08-24,31.57,18.88,0,4.00462963,82,47,13.965,45.64986,12.44986
ColliOrientali,2019-08-25,30.55,18.32,0,4.675925926,75,37,23.897,45.64986,12.44986
ColliOrientali,2019-08-26,31.37,18.65,0,5.069444444,77,40,22.335,45.64986,12.44986
ColliOrientali,2019-08-27,31.84,18.94,0,4.803240741,85,36,22.239,45.64986,12.44986
ColliOrientali,2019-08-28,31.3,19.77,0,3.796296296,80,38,21.223,45.64986,12.44986
ColliOrientali,2019-08-29,31.87,19.02,0,3.923611111,81,42,18.669,45.64986,12.44986
ColliOrientali,2019-08-30,32.7,19.96,0,4.826388889,72,33,18.823,45.64986,12.44986
ColliOrientali,2019-08-31,31.88,19.2,0,4.155555556,69,34,18.403,45.64986,12.44986
ColliOrientali,2019-09-01,28.69,16.99,0,5.05787037,74,35,21.832,45.64986,12.44986
ColliOrientali,2019-09-02,26.79,16.68,0,5.740740741,90,46,12.752,45.64986,12.44986
ColliOrientali,2019-09-03,25.53,14.46,0,3.773148148,84,41,21.65,45.64986,12.44986
ColliOrientali,2019-09-04,25.73,12.52,0,4.31712963,77,32,23.678,45.64986,12.44986
ColliOrientali,2019-09-05,27.53,12.75,0,5.347222222,74,30,23.072,45.64986,12.44986
ColliOrientali,2019-09-06,21.09,13.89,4.6,6.909722222,86,43,5.779,45.64986,12.44986
ColliOrientali,2019-09-07,21.45,12.05,6.9,4.016203704,97,55,12.859,45.64986,12.44986
ColliOrientali,2019-09-08,21.39,10.91,13.4,5.868055556,98,69,3.675,45.64986,12.44986
ColliOrientali,2019-09-09,21.53,9.36,0,3.06712963,94,55,20.261,45.64986,12.44986
ColliOrientali,2019-09-10,22.37,10.72,0,4.43287037,91,33,20.349,45.64986,12.44986
ColliOrientali,2019-09-11,24.86,11.49,0,5.300925926,80,44,20.959,45.64986,12.44986
ColliOrientali,2019-09-12,25.42,12.7,0,3.796296296,81,34,21.0355,45.64986,12.44986
ColliOrientali,2019-09-13,25.96,12.34,0,3.460648148,79,41,20.909,45.64986,12.44986
ColliOrientali,2019-09-14,26.64,14.35,0,3.217592593,80,48,17.946,45.64986,12.44986
ColliOrientali,2019-09-15,26.66,14.4,0,3.009259259,91,49,18.653,45.64986,12.44986
ColliOrientali,2019-09-16,26.89,14.74,0,2.795138889,94,58,19.4215,45.64986,12.44986
ColliOrientali,2019-09-17,26.99,15.68,0,1.770833333,95,72,9.327,45.64986,12.44986
ColliOrientali,2019-09-18,24.78,16.22,0,7.12962963,93,45,14.333,45.64986,12.44986
ColliOrientali,2019-09-19,20.6,12.51,0,7.013888889,51,25,19.651,45.64986,12.44986
ColliOrientali,2019-09-20,19.91,9.45,0,3.831018519,67,38,18.677,45.64986,12.44986
ColliOrientali,2019-09-21,21.41,7.97,0,3.923611111,77,33,19.959,45.64986,12.44986
ColliOrientali,2019-09-22,17.51,10.76,0,3.043981481,97,45,9.404,45.64986,12.44986
ColliOrientali,2019-09-23,18.7,11.86,0,2.256944444,100,84,4.358,45.64986,12.44986
ColliOrientali,2019-09-24,21.68,10.96,0,2.835648148,95,52,13.51,45.64986,12.44986
ColliOrientali,2019-09-25,21.86,11.75,0,2.55787037,96,78,7.291,45.64986,12.44986
ColliOrientali,2019-09-26,21.88,11.33,0,3.449074074,95,44,18.181,45.64986,12.44986
ColliOrientali,2019-09-27,21.92,12.59,0,2.777777778,89,51,13.912,45.64986,12.44986
ColliOrientali,2019-09-28,23.25,14.03,0,2.662037037,92,70,8.553,45.64986,12.44986
ColliOrientali,2019-09-29,23.56,13.25,0,2.592592593,97,68,11.023,45.64986,12.44986
ColliOrientali,2019-09-30,25.5,13.84,0,2.788888889,97,67,11.411,45.64986,12.44986
ColliOrientali,2019-10-01,24.85,15.64,0,3.18287037,96,76,5.839,45.64986,12.44986
ColliOrientali,2019-10-02,23.44,13.51,7.7,3.275462963,98,71,4.724,45.64986,12.44986
ColliOrientali,2019-10-03,19.82,10.22,0,2.615740741,88,43,11.157,45.64986,12.44986
ColliOrientali,2019-10-04,20.88,6.74,0,3.391203704,87,46,13.118,45.64986,12.44986
ColliOrientali,2019-10-05,21.8,9.39,0,3.125,91,58,11.052,45.64986,12.44986
ColliOrientali,2019-10-06,20.65,9.86,0,5.173611111,88,47,9.424,45.64986,12.44986
ColliOrientali,2019-10-07,20.28,12.22,0,5.844907407,74,49,14.132,45.64986,12.44986
ColliOrientali,2019-10-08,18.5,9.61,0,3.564814815,90,41,15.822,45.64986,12.44986
ColliOrientali,2019-10-09,20.87,9.79,0,2.916666667,98,80,3.82,45.64986,12.44986
ColliOrientali,2019-10-10,20.85,11.29,0,3.819444444,93,70,10.029,45.64986,12.44986
ColliOrientali,2019-10-11,21,9.67,0,4.398148148,94,45,15.637,45.64986,12.44986
ColliOrientali,2019-10-12,20.86,8.7,0,2.719907407,99,65,11.473,45.64986,12.44986
ColliOrientali,2019-10-13,21.31,10.87,0,2.048611111,100,69,9.871,45.64986,12.44986
ColliOrientali,2019-10-14,21.3,12.1,0,1.145833333,100,77,5.608,45.64986,12.44986
ColliOrientali,2019-10-15,22.1,12.74,9.9,2.152777778,100,89,1.871,45.64986,12.44986
ColliOrientali,2019-10-16,21.82,11.25,0,2.847222222,100,67,11.769,45.64986,12.44986
ColliOrientali,2019-10-17,22.08,9.73,0,2.395833333,100,62,11.387,45.64986,12.44986
ColliOrientali,2019-10-18,20.43,10.81,0,1.921296296,100,71,4.854,45.64986,12.44986
ColliOrientali,2019-10-19,21.48,12.55,0,1.30787037,100,87,5.134,45.64986,12.44986
ColliOrientali,2019-10-20,21.91,13.43,0,1.840277778,99,75,6.93,45.64986,12.44986
ColliOrientali,2019-10-21,23.27,14.36,0,3.483796296,99,89,2.922,45.64986,12.44986
ColliOrientali,2019-10-22,23.47,13.31,0,3.69212963,98,58,12.531,45.64986,12.44986
ColliOrientali,2019-10-23,23.59,10.52,0,3.4375,96,58,12.327,45.64986,12.44986
ColliOrientali,2019-10-24,20.47,11.47,0,2.974537037,96,59,11.372,45.64986,12.44986
ColliOrientali,2019-10-25,21.94,10.54,0,4.62962963,89,36,11.723,45.64986,12.44986
ColliOrientali,2019-10-26,22.68,9.5,0,4.166666667,87,40,12.197,45.64986,12.44986
